TOTAL_REVENUE,NUMBER_OF_UNITS_SOLD,NUMBER_OF_SALES,MONTH_ID,MONTH_NAME,DAY_NAME,TIME_BUCKET,SPEND_BENDS,PRODUCT_CATEGORY,PRODUCT_TYPE,PRODUCT_DETAIL,STORE_LOCATION
49.6,16,12,202303,Mar,Wed,morning,HIGH,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Hell's Kitchen
48,16,11,202303,Mar,Wed,morning,HIGH,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Hell's Kitchen
42,12,12,202303,Mar,Wed,morning,HIGH,Bakery,Biscotti,Ginger Biscotti,Hell's Kitchen
13,4,4,202303,Mar,Wed,morning,LOW,Bakery,Scone,Cranberry Scone,Lower Manhattan
55.25,13,9,202303,Mar,Wed,morning,HIGH,Coffee,Barista Espresso,Latte Rg,Hell's Kitchen
28,8,8,202303,Mar,Wed,morning,MED,Bakery,Pastry,Croissant,Hell's Kitchen
35,14,10,202303,Mar,Wed,morning,MED,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Hell's Kitchen
60,20,12,202303,Mar,Wed,morning,HIGH,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Hell's Kitchen
63.75,17,14,202303,Mar,Wed,morning,Very high,Coffee,Barista Espresso,Latte,Lower Manhattan
24.5,7,7,202303,Mar,Wed,morning,MED,Bakery,Pastry,Croissant,Lower Manhattan
42.5,17,12,202303,Mar,Wed,morning,HIGH,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Hell's Kitchen
106.25,25,17,202303,Mar,Wed,morning,Very high,Coffee,Barista Espresso,Latte Rg,Lower Manhattan
36,12,9,202303,Mar,Wed,morning,MED,Coffee,Organic brewed coffee,Brazilian Rg,Lower Manhattan
27.9,9,6,202303,Mar,Wed,morning,MED,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Hell's Kitchen
105,28,17,202303,Mar,Wed,morning,Very high,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Lower Manhattan
17.5,5,5,202303,Mar,Wed,morning,LOW,Bakery,Biscotti,Chocolate Chip Biscotti,Lower Manhattan
37.5,15,10,202303,Mar,Wed,morning,MED,Tea,Brewed Black tea,Earl Grey Rg,Hell's Kitchen
97.5,26,15,202303,Mar,Wed,morning,Very high,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Lower Manhattan
13.5,3,3,202303,Mar,Wed,morning,LOW,Bakery,Scone,Scottish Cream Scone ,Lower Manhattan
56,16,10,202303,Mar,Wed,morning,HIGH,Coffee,Gourmet brewed coffee,Ethiopia Lg,Lower Manhattan
22.5,9,8,202303,Mar,Wed,morning,MED,Tea,Brewed Green tea,Serenity Green Tea Rg,Hell's Kitchen
36,12,9,202303,Mar,Wed,morning,MED,Coffee,Gourmet brewed coffee,Ethiopia Rg,Hell's Kitchen
101.25,27,15,202303,Mar,Wed,morning,Very high,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Hell's Kitchen
30,10,8,202303,Mar,Wed,morning,MED,Tea,Brewed herbal tea,Peppermint Lg,Lower Manhattan
30,10,7,202303,Mar,Wed,morning,MED,Coffee,Organic brewed coffee,Brazilian Rg,Hell's Kitchen
48,16,11,202303,Mar,Wed,morning,HIGH,Tea,Brewed herbal tea,Peppermint Lg,Hell's Kitchen
19.6,8,5,202303,Mar,Wed,morning,LOW,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Hell's Kitchen
42.5,17,11,202303,Mar,Wed,morning,HIGH,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Hell's Kitchen
32.5,10,9,202303,Mar,Wed,morning,MED,Bakery,Scone,Ginger Scone,Hell's Kitchen
77,22,16,202303,Mar,Wed,morning,Very high,Coffee,Organic brewed coffee,Brazilian Lg,Hell's Kitchen
63.75,15,9,202303,Mar,Wed,morning,Very high,Coffee,Barista Espresso,Cappuccino Lg,Hell's Kitchen
54,18,13,202303,Mar,Wed,morning,HIGH,Tea,Brewed Black tea,English Breakfast Lg,Hell's Kitchen
62.5,25,16,202303,Mar,Wed,morning,Very high,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Hell's Kitchen
35.75,11,11,202303,Mar,Wed,morning,MED,Bakery,Biscotti,Hazelnut Biscotti,Lower Manhattan
51,17,10,202303,Mar,Wed,morning,HIGH,Tea,Brewed herbal tea,Lemon Grass Lg,Lower Manhattan
45,12,12,202303,Mar,Wed,morning,HIGH,Bakery,Pastry,Chocolate Croissant,Hell's Kitchen
30,12,9,202303,Mar,Wed,morning,MED,Tea,Brewed herbal tea,Peppermint Rg,Hell's Kitchen
78,26,14,202303,Mar,Wed,morning,Very high,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Lower Manhattan
27.5,11,7,202303,Mar,Wed,morning,MED,Tea,Brewed Black tea,English Breakfast Rg,Hell's Kitchen
52,13,9,202303,Mar,Wed,morning,HIGH,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Hell's Kitchen
42,14,10,202303,Mar,Wed,morning,HIGH,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Hell's Kitchen
36,18,12,202303,Mar,Wed,morning,MED,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Hell's Kitchen
60,20,13,202303,Mar,Wed,morning,HIGH,Tea,Brewed Black tea,Earl Grey Lg,Hell's Kitchen
38,19,13,202303,Mar,Wed,morning,MED,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Astoria
63.75,17,14,202303,Mar,Wed,morning,Very high,Coffee,Barista Espresso,Latte,Astoria
49,14,10,202303,Mar,Wed,morning,HIGH,Bakery,Pastry,Croissant,Astoria
38,19,13,202303,Mar,Wed,morning,MED,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Lower Manhattan
72,18,12,202303,Mar,Wed,morning,Very high,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Astoria
90,20,13,202303,Mar,Wed,morning,Very high,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Astoria
27,9,6,202303,Mar,Wed,morning,MED,Tea,Brewed Green tea,Serenity Green Tea Lg,Astoria
45,12,11,202303,Mar,Wed,morning,HIGH,Bakery,Scone,Jumbo Savory Scone,Astoria
33,11,8,202303,Mar,Wed,morning,MED,Tea,Brewed herbal tea,Lemon Grass Lg,Astoria
57.5,23,15,202303,Mar,Wed,morning,HIGH,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Astoria
37.5,15,10,202303,Mar,Wed,morning,MED,Tea,Brewed herbal tea,Lemon Grass Rg,Astoria
49.5,11,9,202303,Mar,Wed,morning,HIGH,Bakery,Scone,Scottish Cream Scone ,Astoria
40,16,11,202303,Mar,Wed,morning,MED,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Astoria
33,11,7,202303,Mar,Wed,morning,MED,Tea,Brewed herbal tea,Peppermint Lg,Astoria
56.25,15,12,202303,Mar,Wed,morning,HIGH,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Hell's Kitchen
52.5,14,14,202303,Mar,Wed,morning,HIGH,Bakery,Pastry,Almond Croissant,Hell's Kitchen
35.2,16,10,202303,Mar,Wed,morning,MED,Coffee,Gourmet brewed coffee,Ethiopia Sm,Hell's Kitchen
36,12,9,202303,Mar,Wed,morning,MED,Tea,Brewed Black tea,English Breakfast Lg,Astoria
38.5,11,8,202303,Mar,Wed,morning,MED,Coffee,Gourmet brewed coffee,Ethiopia Lg,Astoria
32.5,13,9,202303,Mar,Wed,morning,MED,Tea,Brewed herbal tea,Lemon Grass Rg,Hell's Kitchen
49.5,11,11,202303,Mar,Wed,morning,HIGH,Bakery,Scone,Scottish Cream Scone ,Hell's Kitchen
17.6,8,5,202303,Mar,Wed,morning,LOW,Coffee,Gourmet brewed coffee,Ethiopia Sm,Astoria
38,8,6,202303,Mar,Wed,morning,MED,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Astoria
59.5,17,11,202303,Mar,Wed,morning,HIGH,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Astoria
48,16,11,202303,Mar,Wed,morning,HIGH,Tea,Brewed Black tea,Earl Grey Lg,Astoria
27.5,11,8,202303,Mar,Wed,morning,MED,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Astoria
22.75,7,6,202303,Mar,Wed,morning,MED,Bakery,Biscotti,Hazelnut Biscotti,Astoria
42.5,17,9,202303,Mar,Wed,morning,HIGH,Tea,Brewed Black tea,English Breakfast Rg,Lower Manhattan
48,16,11,202303,Mar,Wed,morning,HIGH,Coffee,Barista Espresso,Espresso shot,Hell's Kitchen
16.25,5,5,202303,Mar,Wed,morning,LOW,Bakery,Biscotti,Hazelnut Biscotti,Hell's Kitchen
40.8,16,11,202303,Mar,Wed,morning,Very high,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Astoria
37.5,15,9,202303,Mar,Wed,morning,MED,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Lower Manhattan
48,16,10,202303,Mar,Wed,morning,HIGH,Coffee,Barista Espresso,Espresso shot,Astoria
60,24,18,202303,Mar,Wed,morning,HIGH,Tea,Brewed Black tea,Earl Grey Rg,Astoria
27.9,9,5,202303,Mar,Wed,afternoon,MED,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Astoria
17.5,5,4,202303,Mar,Wed,afternoon,LOW,Bakery,Pastry,Croissant,Astoria
36,12,7,202303,Mar,Wed,afternoon,MED,Coffee,Organic brewed coffee,Brazilian Rg,Hell's Kitchen
40,16,11,202303,Mar,Wed,afternoon,MED,Tea,Brewed herbal tea,Peppermint Rg,Astoria
42.5,17,11,202303,Mar,Wed,afternoon,HIGH,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Astoria
30,12,8,202303,Mar,Wed,afternoon,MED,Tea,Brewed Green tea,Serenity Green Tea Rg,Lower Manhattan
35,10,7,202303,Mar,Wed,afternoon,MED,Coffee,Organic brewed coffee,Brazilian Lg,Hell's Kitchen
21.7,7,4,202303,Mar,Wed,afternoon,MED,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Hell's Kitchen
28.5,11,10,202303,Mar,Wed,afternoon,MED,Coffee,Barista Espresso,Ouro Brasileiro shot,Hell's Kitchen
33,11,7,202303,Mar,Wed,afternoon,MED,Tea,Brewed Black tea,English Breakfast Lg,Hell's Kitchen
66.5,19,11,202303,Mar,Wed,afternoon,Very high,Coffee,Gourmet brewed coffee,Ethiopia Lg,Lower Manhattan
11.25,3,2,202303,Mar,Wed,afternoon,LOW,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Hell's Kitchen
21,7,5,202303,Mar,Wed,afternoon,MED,Tea,Brewed Black tea,English Breakfast Lg,Astoria
42.75,9,5,202303,Mar,Wed,afternoon,HIGH,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Hell's Kitchen
28.6,13,10,202303,Mar,Wed,afternoon,MED,Coffee,Organic brewed coffee,Brazilian Sm,Astoria
38,19,12,202303,Mar,Wed,afternoon,MED,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Astoria
28,14,9,202303,Mar,Wed,afternoon,MED,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Astoria
29.75,7,4,202303,Mar,Wed,afternoon,MED,Coffee,Barista Espresso,Latte Rg,Hell's Kitchen
22.5,5,5,202303,Mar,Wed,afternoon,MED,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Astoria
30,10,7,202303,Mar,Wed,afternoon,MED,Tea,Brewed herbal tea,Lemon Grass Lg,Hell's Kitchen
45,12,10,202303,Mar,Wed,afternoon,HIGH,Coffee,Barista Espresso,Latte,Hell's Kitchen
47.5,19,13,202303,Mar,Wed,afternoon,HIGH,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Astoria
46.2,21,11,202303,Mar,Wed,afternoon,HIGH,Coffee,Gourmet brewed coffee,Ethiopia Sm,Lower Manhattan
33,15,9,202303,Mar,Wed,afternoon,MED,Coffee,Organic brewed coffee,Brazilian Sm,Lower Manhattan
60,20,14,202303,Mar,Wed,afternoon,HIGH,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Astoria
8,4,3,202303,Mar,Wed,afternoon,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Hell's Kitchen
49,14,8,202303,Mar,Wed,afternoon,HIGH,Coffee,Organic brewed coffee,Brazilian Lg,Lower Manhattan
22.5,9,7,202303,Mar,Wed,afternoon,MED,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Astoria
15,6,5,202303,Mar,Wed,afternoon,LOW,Tea,Brewed Black tea,English Breakfast Rg,Astoria
15,5,3,202303,Mar,Wed,afternoon,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Hell's Kitchen
22.5,9,6,202303,Mar,Wed,afternoon,MED,Tea,Brewed Green tea,Serenity Green Tea Rg,Astoria
7.65,3,2,202303,Mar,Wed,afternoon,LOW,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Lower Manhattan
14,4,4,202303,Mar,Wed,afternoon,LOW,Bakery,Pastry,Croissant,Lower Manhattan
24,8,6,202303,Mar,Wed,afternoon,MED,Tea,Brewed herbal tea,Peppermint Lg,Hell's Kitchen
95,20,14,202303,Mar,Wed,afternoon,Very high,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Astoria
33,11,8,202303,Mar,Wed,afternoon,MED,Tea,Brewed Green tea,Serenity Green Tea Lg,Astoria
57,19,13,202303,Mar,Wed,afternoon,HIGH,Tea,Brewed herbal tea,Lemon Grass Lg,Astoria
42,14,8,202303,Mar,Wed,afternoon,HIGH,Tea,Brewed Black tea,English Breakfast Lg,Lower Manhattan
52.5,14,10,202303,Mar,Wed,afternoon,HIGH,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Astoria
38.25,9,5,202303,Mar,Wed,afternoon,MED,Coffee,Barista Espresso,Latte Rg,Astoria
27,9,6,202303,Mar,Wed,afternoon,MED,Coffee,Barista Espresso,Espresso shot,Astoria
32.5,13,8,202303,Mar,Wed,afternoon,MED,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Hell's Kitchen
45.5,13,9,202303,Mar,Wed,afternoon,HIGH,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Astoria
52.5,14,8,202303,Mar,Wed,afternoon,HIGH,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Hell's Kitchen
33,11,6,202303,Mar,Wed,afternoon,MED,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Lower Manhattan
27,9,5,202303,Mar,Wed,afternoon,MED,Tea,Brewed Green tea,Serenity Green Tea Lg,Hell's Kitchen
18,6,4,202303,Mar,Wed,afternoon,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Lower Manhattan
16.25,5,5,202303,Mar,Wed,afternoon,LOW,Bakery,Biscotti,Hazelnut Biscotti,Lower Manhattan
21.25,5,4,202303,Mar,Wed,afternoon,MED,Coffee,Barista Espresso,Latte Rg,Lower Manhattan
5.1,2,2,202303,Mar,Wed,afternoon,LOW,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Hell's Kitchen
36,9,6,202303,Mar,Wed,afternoon,MED,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Astoria
33.75,9,6,202303,Mar,Wed,afternoon,MED,Coffee,Barista Espresso,Latte,Astoria
7,2,2,202303,Mar,Wed,afternoon,LOW,Bakery,Biscotti,Ginger Biscotti,Hell's Kitchen
33,15,8,202303,Mar,Wed,afternoon,MED,Coffee,Gourmet brewed coffee,Ethiopia Sm,Hell's Kitchen
32.5,13,9,202303,Mar,Wed,afternoon,MED,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Lower Manhattan
18,9,5,202303,Mar,Wed,afternoon,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Lower Manhattan
37.2,12,9,202303,Mar,Wed,afternoon,MED,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Astoria
9.75,3,3,202303,Mar,Wed,afternoon,LOW,Bakery,Scone,Ginger Scone,Lower Manhattan
24,8,6,202303,Mar,Wed,afternoon,MED,Coffee,Barista Espresso,Ouro Brasileiro shot,Lower Manhattan
36,12,7,202303,Mar,Wed,afternoon,MED,Tea,Brewed Black tea,Earl Grey Lg,Hell's Kitchen
11.25,3,3,202303,Mar,Wed,afternoon,LOW,Bakery,Pastry,Almond Croissant,Lower Manhattan
33.75,9,6,202303,Mar,Wed,afternoon,MED,Coffee,Barista Espresso,Latte,Lower Manhattan
19.5,6,6,202303,Mar,Wed,afternoon,LOW,Bakery,Biscotti,Hazelnut Biscotti,Astoria
20,8,5,202303,Mar,Wed,afternoon,LOW,Tea,Brewed herbal tea,Lemon Grass Rg,Hell's Kitchen
48.45,19,10,202303,Mar,Wed,afternoon,HIGH,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Astoria
13,4,3,202303,Mar,Wed,afternoon,LOW,Bakery,Scone,Cranberry Scone,Astoria
10,4,3,202303,Mar,Wed,afternoon,LOW,Tea,Brewed herbal tea,Lemon Grass Rg,Lower Manhattan
15,4,4,202303,Mar,Wed,afternoon,LOW,Bakery,Pastry,Chocolate Croissant,Lower Manhattan
24,8,5,202303,Mar,Wed,afternoon,MED,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Hell's Kitchen
11.25,3,3,202303,Mar,Wed,afternoon,LOW,Bakery,Pastry,Chocolate Croissant,Hell's Kitchen
20,8,5,202303,Mar,Wed,afternoon,LOW,Tea,Brewed herbal tea,Peppermint Rg,Hell's Kitchen
10,5,4,202303,Mar,Wed,afternoon,LOW,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Hell's Kitchen
7.5,2,2,202303,Mar,Wed,afternoon,LOW,Bakery,Pastry,Almond Croissant,Hell's Kitchen
22.05,9,5,202303,Mar,Wed,afternoon,MED,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Lower Manhattan
26.25,7,4,202303,Mar,Wed,afternoon,MED,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Astoria
4.5,1,1,202303,Mar,Wed,afternoon,LOW,Bakery,Scone,Scottish Cream Scone ,Hell's Kitchen
28,7,5,202303,Mar,Wed,afternoon,MED,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Lower Manhattan
22.5,5,5,202303,Mar,Wed,afternoon,MED,Bakery,Scone,Scottish Cream Scone ,Lower Manhattan
6.6,3,3,202303,Mar,Wed,afternoon,LOW,Coffee,Organic brewed coffee,Brazilian Sm,Hell's Kitchen
22.5,9,7,202303,Mar,Wed,afternoon,MED,Tea,Brewed herbal tea,Lemon Grass Rg,Astoria
12,3,2,202303,Mar,Wed,afternoon,LOW,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Hell's Kitchen
80.75,19,13,202303,Mar,Wed,afternoon,Very high,Coffee,Barista Espresso,Cappuccino Lg,Astoria
26.25,7,6,202303,Mar,Wed,afternoon,MED,Bakery,Scone,Jumbo Savory Scone,Astoria
33,11,7,202303,Mar,Wed,afternoon,MED,Tea,Brewed herbal tea,Peppermint Lg,Lower Manhattan
12,4,3,202303,Mar,Wed,afternoon,LOW,Coffee,Gourmet brewed coffee,Ethiopia Rg,Astoria
10,4,4,202303,Mar,Wed,afternoon,LOW,Tea,Brewed Black tea,English Breakfast Rg,Hell's Kitchen
6.2,2,2,202303,Mar,Wed,afternoon,LOW,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Lower Manhattan
10,4,4,202303,Mar,Wed,afternoon,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Hell's Kitchen
42.5,10,6,202303,Mar,Wed,afternoon,HIGH,Coffee,Barista Espresso,Cappuccino Lg,Lower Manhattan
30,10,6,202303,Mar,Wed,afternoon,MED,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Astoria
18.75,5,4,202303,Mar,Wed,afternoon,LOW,Bakery,Pastry,Chocolate Croissant,Astoria
30,12,8,202303,Mar,Wed,afternoon,MED,Tea,Brewed herbal tea,Peppermint Rg,Lower Manhattan
17.15,7,4,202303,Mar,Wed,afternoon,LOW,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Hell's Kitchen
25,10,6,202303,Mar,Wed,afternoon,MED,Tea,Brewed Black tea,Earl Grey Rg,Astoria
22.5,9,5,202303,Mar,Wed,afternoon,MED,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Lower Manhattan
24.8,8,5,202303,Mar,Wed,afternoon,MED,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Lower Manhattan
42.75,9,7,202303,Mar,Wed,afternoon,HIGH,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Lower Manhattan
17.5,7,5,202303,Mar,Wed,afternoon,LOW,Tea,Brewed Black tea,Earl Grey Rg,Hell's Kitchen
15,4,4,202303,Mar,Wed,afternoon,LOW,Bakery,Scone,Jumbo Savory Scone,Lower Manhattan
24.5,10,7,202303,Mar,Wed,afternoon,MED,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Astoria
21,6,4,202303,Mar,Wed,afternoon,MED,Coffee,Organic brewed coffee,Brazilian Lg,Astoria
31.5,7,5,202303,Mar,Wed,afternoon,MED,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Hell's Kitchen
39,13,8,202303,Mar,Wed,afternoon,MED,Coffee,Organic brewed coffee,Brazilian Rg,Astoria
15,5,3,202303,Mar,Wed,afternoon,LOW,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Hell's Kitchen
10.5,3,3,202303,Mar,Wed,afternoon,LOW,Bakery,Pastry,Croissant,Hell's Kitchen
18.6,6,4,202303,Mar,Wed,afternoon,LOW,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Hell's Kitchen
12.5,5,3,202303,Mar,Wed,afternoon,LOW,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Lower Manhattan
10.5,3,3,202303,Mar,Wed,afternoon,LOW,Bakery,Biscotti,Ginger Biscotti,Lower Manhattan
15.4,7,6,202303,Mar,Wed,afternoon,LOW,Coffee,Gourmet brewed coffee,Ethiopia Sm,Astoria
41.25,11,7,202303,Mar,Wed,afternoon,HIGH,Coffee,Barista Espresso,Cappuccino,Astoria
13.5,3,3,202303,Mar,Wed,afternoon,LOW,Bakery,Scone,Scottish Cream Scone ,Astoria
41.25,11,5,202303,Mar,Wed,afternoon,HIGH,Coffee,Barista Espresso,Cappuccino,Lower Manhattan
9,3,3,202303,Mar,Wed,afternoon,LOW,Bakery,Scone,Oatmeal Scone,Lower Manhattan
5,2,1,202303,Mar,Wed,afternoon,LOW,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Hell's Kitchen
23.75,5,3,202303,Mar,Wed,evening,MED,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Lower Manhattan
51,12,8,202303,Mar,Wed,evening,HIGH,Coffee,Barista Espresso,Cappuccino Lg,Hell's Kitchen
18,6,5,202303,Mar,Wed,evening,LOW,Tea,Brewed herbal tea,Lemon Grass Lg,Astoria
30,8,7,202303,Mar,Wed,evening,MED,Bakery,Pastry,Chocolate Croissant,Astoria
30.8,14,9,202303,Mar,Wed,evening,MED,Coffee,Gourmet brewed coffee,Ethiopia Sm,Astoria
35,10,8,202303,Mar,Wed,evening,MED,Bakery,Biscotti,Chocolate Chip Biscotti,Astoria
20.4,8,6,202303,Mar,Wed,evening,Very high,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Lower Manhattan
27.5,11,6,202303,Mar,Wed,evening,MED,Tea,Brewed Black tea,English Breakfast Rg,Hell's Kitchen
15,4,4,202303,Mar,Wed,evening,LOW,Bakery,Pastry,Almond Croissant,Hell's Kitchen
15,6,4,202303,Mar,Wed,evening,LOW,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Astoria
20,8,6,202303,Mar,Wed,evening,LOW,Tea,Brewed herbal tea,Lemon Grass Rg,Astoria
33,11,9,202303,Mar,Wed,evening,MED,Tea,Brewed Green tea,Serenity Green Tea Lg,Astoria
17.5,7,5,202303,Mar,Wed,evening,LOW,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Lower Manhattan
3.75,1,1,202303,Mar,Wed,evening,LOW,Bakery,Scone,Jumbo Savory Scone,Lower Manhattan
27.5,11,8,202303,Mar,Wed,evening,MED,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Astoria
42.5,17,10,202303,Mar,Wed,evening,HIGH,Tea,Brewed herbal tea,Lemon Grass Rg,Hell's Kitchen
42,14,8,202303,Mar,Wed,evening,HIGH,Tea,Brewed Black tea,English Breakfast Lg,Hell's Kitchen
35,10,8,202303,Mar,Wed,evening,MED,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Hell's Kitchen
33.3,12,9,202303,Mar,Wed,evening,MED,Coffee,Barista Espresso,Ouro Brasileiro shot,Hell's Kitchen
48,16,13,202303,Mar,Wed,evening,HIGH,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Astoria
20,8,6,202303,Mar,Wed,evening,LOW,Tea,Brewed Black tea,English Breakfast Rg,Astoria
41.25,11,8,202303,Mar,Wed,evening,HIGH,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Astoria
33,11,7,202303,Mar,Wed,evening,MED,Coffee,Gourmet brewed coffee,Ethiopia Rg,Astoria
22.5,6,4,202303,Mar,Wed,evening,MED,Coffee,Barista Espresso,Cappuccino,Hell's Kitchen
21,7,4,202303,Mar,Wed,evening,MED,Coffee,Barista Espresso,Espresso shot,Lower Manhattan
17.5,5,3,202303,Mar,Wed,evening,LOW,Coffee,Gourmet brewed coffee,Ethiopia Lg,Hell's Kitchen
15,6,4,202303,Mar,Wed,evening,LOW,Tea,Brewed herbal tea,Lemon Grass Rg,Lower Manhattan
7.2,3,2,202303,Mar,Wed,evening,LOW,Coffee,Barista Espresso,Ouro Brasileiro shot,Lower Manhattan
12,4,4,202303,Mar,Wed,evening,LOW,Bakery,Scone,Oatmeal Scone,Lower Manhattan
31,10,6,202303,Mar,Wed,evening,MED,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Astoria
10.5,3,2,202303,Mar,Wed,evening,LOW,Coffee,Gourmet brewed coffee,Ethiopia Lg,Lower Manhattan
12,3,3,202303,Mar,Wed,evening,LOW,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Hell's Kitchen
3.5,1,1,202303,Mar,Wed,evening,LOW,Bakery,Biscotti,Chocolate Chip Biscotti,Hell's Kitchen
57,19,11,202303,Mar,Wed,evening,HIGH,Coffee,Barista Espresso,Espresso shot,Astoria
57,19,14,202303,Mar,Wed,evening,HIGH,Coffee,Organic brewed coffee,Brazilian Rg,Astoria
10,4,3,202303,Mar,Wed,evening,LOW,Tea,Brewed Green tea,Serenity Green Tea Rg,Lower Manhattan
24,12,7,202303,Mar,Wed,evening,MED,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Lower Manhattan
12.5,5,3,202303,Mar,Wed,evening,LOW,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Lower Manhattan
10.5,3,2,202303,Mar,Wed,evening,LOW,Coffee,Organic brewed coffee,Brazilian Lg,Lower Manhattan
22.5,9,6,202303,Mar,Wed,evening,MED,Tea,Brewed Green tea,Serenity Green Tea Rg,Hell's Kitchen
17.5,7,5,202303,Mar,Wed,evening,LOW,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Astoria
20,10,7,202303,Mar,Wed,evening,LOW,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Hell's Kitchen
35,14,9,202303,Mar,Wed,evening,MED,Tea,Brewed Black tea,Earl Grey Rg,Astoria
18,9,8,202303,Mar,Wed,evening,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Astoria
